person_id,household_id,age,sex,education_level,is_employed
3362,938,27,Male,Secondary,1
3363,938,37,Female,Primary,1
3364,938,46,Male,Primary,0
3365,938,17,Male,Tertiary,0
3366,939,11,Male,Secondary,0
3367,940,16,Male,Primary,0
3368,940,47,Male,Secondary,0
3369,940,0,Male,Secondary,0
3370,941,12,Female,Primary,0
3371,941,7,Female,Secondary,0
3372,941,51,Male,Secondary,0
3373,941,26,Male,Secondary,1
3374,941,46,Male,Tertiary,1
3375,941,13,Male,Secondary,0
3376,942,29,Female,Tertiary,0
3377,942,3,Female,Secondary,0
3378,942,36,Female,Primary,0
3379,943,23,Male,Secondary,1
3380,943,33,Female,None,0
3381,943,37,Male,Secondary,1
3382,944,38,Male,Tertiary,1
3383,944,30,Female,None,0
3384,944,20,Male,Primary,0
3385,945,49,Female,Secondary,0
3386,945,0,Male,Secondary,0
3387,945,52,Male,Primary,0
3388,946,0,Female,Secondary,0
3389,946,49,Female,Tertiary,0
3390,946,0,Male,Primary,0
3391,946,32,Male,Secondary,1
3392,946,55,Male,Primary,0
3393,946,8,Male,Secondary,0
3394,947,0,Male,Secondary,0
3395,947,31,Male,Tertiary,0
3396,947,40,Female,Secondary,1
3397,947,50,Female,Secondary,1
3398,947,6,Male,Tertiary,0
3399,948,14,Female,Secondary,0
3400,948,64,Female,Primary,0
3401,948,48,Male,Primary,0
3402,948,35,Female,Secondary,0
3403,948,21,Male,Tertiary,0
3404,948,43,Male,None,1
3405,949,5,Male,Secondary,0
3406,949,37,Female,Secondary,1
3407,949,51,Male,None,0
3408,950,82,Male,Secondary,1
3409,950,23,Male,Secondary,1
3410,950,26,Male,Secondary,0
3411,950,49,Male,Secondary,1
3412,951,29,Male,Secondary,0
3413,952,56,Female,Secondary,0
3414,952,48,Male,Tertiary,1
3415,952,17,Female,None,0
3416,952,7,Female,Secondary,0
3417,952,1,Female,Secondary,0
3418,952,63,Female,Secondary,0
3419,953,22,Female,Primary,0
3420,953,23,Male,Tertiary,1
3421,953,13,Female,Tertiary,0
3422,953,53,Female,Primary,0
3423,954,33,Male,None,0
3424,955,16,Male,Secondary,0
3425,955,35,Female,Tertiary,1
3426,955,26,Female,Tertiary,1
3427,955,57,Female,Secondary,1
3428,956,0,Female,Tertiary,0
3429,956,10,Female,Tertiary,0
3430,957,28,Female,Primary,0
3431,957,41,Female,Primary,0
3432,957,31,Female,Primary,1
3433,958,43,Female,None,0
3434,958,62,Female,None,0
3435,958,24,Male,Secondary,1
3436,958,33,Male,Tertiary,1
3437,958,56,Female,Primary,1
3438,959,22,Female,Secondary,0
3439,959,14,Male,Secondary,0
3440,959,48,Female,Tertiary,1
3441,959,0,Male,Secondary,0
3442,959,81,Female,Secondary,0
3443,959,22,Female,Tertiary,0
3444,960,34,Female,Tertiary,0
3445,960,38,Male,Secondary,0
3446,960,36,Male,Tertiary,1
3447,961,54,Female,None,0
3448,961,17,Female,Secondary,0
3449,961,31,Male,Secondary,0
3450,961,45,Female,Secondary,1
3451,962,28,Female,Secondary,0
3452,962,59,Female,Secondary,0
3453,962,60,Male,Secondary,1
3454,963,12,Male,Secondary,0
3455,963,45,Male,Secondary,0
3456,964,44,Male,Secondary,0
3457,964,14,Female,Secondary,0
3458,964,62,Male,Secondary,0
3459,964,47,Male,Tertiary,0
3460,965,39,Female,Tertiary,0
3461,965,30,Female,Secondary,0
3462,965,31,Female,Secondary,1
3463,965,27,Female,Primary,1
3464,966,34,Female,Tertiary,1
3465,966,60,Male,Secondary,0
3466,966,47,Male,Tertiary,0
3467,966,5,Male,Tertiary,0
3468,967,37,Female,Secondary,1
3469,967,7,Male,Secondary,0
3470,967,27,Male,Primary,0
3471,967,8,Female,Secondary,0
3472,967,41,Male,Secondary,1
3473,968,17,Female,Secondary,0
3474,968,43,Female,Secondary,1
3475,968,13,Female,Secondary,0
3476,968,42,Male,None,0
3477,969,18,Female,Secondary,0
3478,969,32,Female,Primary,0
3479,969,55,Male,Secondary,1
3480,969,54,Female,Secondary,0
3481,969,7,Female,Primary,0
3482,969,18,Female,Secondary,1
3483,970,44,Male,Secondary,0
3484,970,16,Male,Secondary,0
3485,970,9,Male,Secondary,0
3486,970,0,Male,Primary,0
3487,970,36,Female,Secondary,1
3488,971,67,Female,Primary,0
3489,972,35,Male,Secondary,1
3490,972,37,Male,Tertiary,0
3491,972,29,Male,Secondary,0
3492,973,0,Male,None,0
3493,973,34,Male,Secondary,0
3494,973,22,Male,Secondary,1
3495,973,40,Male,Secondary,0
3496,973,29,Female,Secondary,1
3497,973,53,Female,None,1
3498,974,53,Female,Primary,1
3499,974,33,Female,Primary,0
3500,974,23,Male,Secondary,1
3501,974,53,Male,Secondary,1
3502,974,4,Male,Secondary,0
3503,975,37,Female,Primary,0
3504,975,46,Male,Tertiary,1
3505,976,29,Male,Tertiary,0
3506,977,39,Male,Secondary,1
3507,977,11,Male,Secondary,0
3508,977,32,Male,None,1
3509,978,15,Male,None,0
3510,978,36,Male,Secondary,1
3511,978,15,Male,Secondary,0
3512,978,9,Male,Primary,0
3513,978,16,Female,Secondary,0
3514,979,0,Female,Secondary,0
3515,979,51,Female,Secondary,1
3516,979,50,Female,Tertiary,1
3517,979,46,Female,Secondary,1
3518,979,30,Female,Tertiary,0
3519,980,26,Male,Tertiary,0
3520,980,41,Female,Primary,0
3521,980,49,Female,Secondary,1
3522,981,15,Male,Secondary,0
3523,981,40,Male,Primary,0
3524,982,12,Female,Secondary,0
3525,982,47,Female,Primary,1
3526,982,27,Female,Tertiary,0
3527,982,0,Male,Tertiary,0
3528,983,40,Female,Tertiary,1
3529,983,33,Female,Tertiary,1
3530,983,11,Female,Primary,0
3531,983,21,Female,Tertiary,1
3532,983,50,Male,Secondary,0
3533,984,25,Male,Primary,1
3534,985,38,Male,Secondary,1
3535,985,23,Female,Primary,0
3536,985,64,Male,Tertiary,0
3537,985,0,Male,Secondary,0
3538,986,30,Male,Secondary,0
3539,987,49,Male,Secondary,0
3540,987,39,Male,Tertiary,1
3541,987,34,Female,Secondary,0
3542,988,18,Male,Primary,1
3543,988,21,Male,Secondary,1
3544,989,0,Female,Secondary,0
3545,989,14,Male,Secondary,0
3546,989,5,Female,Secondary,0
3547,989,22,Female,Secondary,1
3548,989,15,Female,Tertiary,0
3549,989,20,Female,Tertiary,1
3550,990,15,Female,Primary,0
3551,991,10,Female,Primary,0
3552,991,21,Female,Secondary,0
3553,991,22,Male,Secondary,1
3554,991,14,Male,Secondary,0
3555,992,25,Female,Secondary,1
3556,992,53,Female,Secondary,0
3557,992,23,Female,Secondary,1
3558,992,18,Female,Secondary,1
3559,992,33,Male,Primary,1
3560,993,27,Male,Primary,0
3561,993,37,Female,Secondary,1
3562,993,34,Male,None,0
3563,993,15,Female,Secondary,0
3564,993,36,Female,Primary,0
3565,994,59,Male,Tertiary,1
3566,994,8,Male,Secondary,0
3567,994,53,Female,Secondary,0
3568,994,43,Male,Secondary,1
3569,994,60,Male,Tertiary,1
3570,994,29,Male,Secondary,1
3571,995,35,Female,Secondary,1
3572,995,44,Male,Secondary,0
3573,996,47,Female,Primary,1
3574,997,13,Male,Tertiary,0
3575,998,39,Female,Secondary,0
3576,999,10,Male,Primary,0
3577,999,12,Male,Secondary,0
3578,999,23,Female,Tertiary,0
3579,999,26,Female,Secondary,1
3580,1000,19,Female,Secondary,1
3581,1000,0,Female,Tertiary,0
3582,1001,37,Female,Tertiary,0
3583,1001,16,Female,Secondary,0
3584,1001,33,Female,Tertiary,1
3585,1002,2,Female,Secondary,0
3586,1002,19,Female,Tertiary,0
3587,1002,7,Male,Secondary,0
3588,1002,5,Female,Tertiary,0
3589,1003,28,Male,Primary,0
3590,1003,26,Female,Primary,1
3591,1003,43,Male,Secondary,1
3592,1004,33,Male,Secondary,0
3593,1004,29,Male,Secondary,1
3594,1004,27,Female,Secondary,0
3595,1005,15,Female,None,0
3596,1005,30,Female,Secondary,1
3597,1005,29,Male,Primary,1
3598,1006,46,Female,Secondary,0
3599,1006,42,Female,Secondary,0
3600,1006,52,Female,None,0
3601,1006,24,Female,Primary,0
3602,1006,9,Female,Secondary,0
3603,1006,49,Male,Secondary,1
3604,1006,46,Female,Secondary,1
3605,1007,80,Male,None,0
3606,1007,30,Female,Tertiary,1
3607,1007,23,Female,Secondary,0
3608,1007,11,Female,Secondary,0
3609,1008,19,Female,Secondary,0
3610,1008,34,Female,Primary,0
3611,1008,7,Female,None,0
3612,1008,76,Male,Secondary,0
3613,1008,1,Female,Primary,0
3614,1009,17,Female,Secondary,0
3615,1010,51,Male,Secondary,0
3616,1010,45,Male,Primary,1
3617,1010,27,Female,Primary,0
3618,1010,23,Female,Secondary,1
3619,1011,4,Female,Tertiary,0
3620,1012,0,Male,Primary,0
3621,1012,5,Male,Tertiary,0
3622,1012,37,Female,Secondary,1
3623,1012,47,Female,Secondary,0
3624,1012,16,Male,Primary,0
3625,1013,23,Female,Secondary,0
3626,1014,62,Female,Secondary,0
3627,1014,42,Female,Secondary,0
3628,1015,78,Female,Tertiary,0
3629,1015,34,Female,Primary,0
3630,1015,0,Female,Secondary,0
3631,1015,37,Male,Secondary,0
3632,1015,63,Male,Tertiary,0
3633,1015,48,Female,Secondary,1
3634,1015,27,Female,Secondary,1
3635,1016,32,Female,Primary,1
3636,1016,33,Female,Tertiary,0
3637,1016,15,Male,Secondary,0
3638,1017,37,Female,Secondary,1
3639,1017,43,Male,Primary,0
3640,1017,0,Male,Secondary,0
3641,1017,20,Male,Primary,0
3642,1017,12,Male,Secondary,0
3643,1018,13,Male,Tertiary,0
3644,1018,0,Female,Secondary,0
3645,1018,41,Male,Tertiary,1
3646,1018,7,Male,None,0
3647,1018,49,Male,Secondary,1
3648,1019,64,Female,Tertiary,0
3649,1019,18,Male,Tertiary,1
3650,1020,27,Female,Primary,0
3651,1020,32,Female,Secondary,0
3652,1020,43,Female,Tertiary,1
3653,1020,17,Female,Secondary,0
3654,1021,46,Female,Primary,0
3655,1021,52,Female,Primary,0
3656,1021,31,Female,Secondary,0
3657,1022,7,Female,Secondary,0
3658,1022,37,Male,Primary,1
3659,1023,36,Female,Secondary,0
3660,1023,0,Male,Secondary,0
3661,1023,44,Female,Tertiary,1
3662,1024,19,Female,Primary,1
3663,1024,0,Female,Tertiary,0
3664,1024,34,Female,Primary,0
3665,1025,21,Male,Secondary,1
3666,1025,28,Male,Secondary,0
3667,1025,9,Male,Tertiary,0
3668,1025,42,Female,Secondary,0
3669,1025,18,Male,Secondary,0
3670,1026,26,Female,Secondary,0
3671,1026,60,Male,Secondary,1
3672,1026,0,Female,Secondary,0
3673,1026,28,Female,Tertiary,0
3674,1027,34,Female,Secondary,0
3675,1028,47,Female,Primary,0
3676,1028,19,Female,Primary,1
3677,1029,34,Female,Secondary,0
3678,1029,23,Female,Secondary,0
3679,1029,32,Male,Tertiary,1
3680,1029,13,Female,Primary,0
3681,1029,25,Male,Tertiary,0
3682,1030,32,Male,Tertiary,1
3683,1030,40,Female,Secondary,1
3684,1030,30,Female,Tertiary,0
3685,1030,0,Male,Primary,0
3686,1031,13,Male,Secondary,0
3687,1031,28,Female,Tertiary,0
3688,1032,42,Male,Secondary,0
3689,1032,27,Male,Secondary,1
3690,1032,44,Female,Secondary,1
3691,1032,44,Female,Tertiary,1
3692,1033,43,Female,Primary,0
3693,1033,35,Female,Secondary,1
3694,1034,33,Male,Secondary,1
3695,1034,10,Female,Secondary,0
3696,1034,19,Female,Secondary,0
3697,1034,76,Male,Secondary,0
3698,1034,11,Male,Tertiary,0
3699,1034,41,Female,Secondary,0
3700,1035,5,Male,Secondary,0
3701,1035,33,Female,Primary,1
3702,1035,28,Male,Tertiary,1
3703,1036,5,Male,Secondary,0
3704,1036,15,Female,Secondary,0
3705,1036,18,Male,Primary,0
3706,1036,38,Male,Primary,1
3707,1037,19,Male,Secondary,0
3708,1038,44,Male,Primary,0
3709,1038,14,Female,Primary,0
3710,1039,10,Female,Secondary,0
3711,1039,29,Male,Primary,0
3712,1040,54,Female,Primary,0
3713,1040,38,Female,Primary,0
3714,1040,32,Female,Secondary,0
3715,1040,45,Female,Primary,0
3716,1041,15,Male,Tertiary,0
3717,1041,21,Female,Secondary,0
3718,1041,44,Female,Tertiary,1
3719,1041,52,Male,Secondary,1
3720,1042,0,Female,Secondary,0
3721,1042,56,Male,Secondary,1
3722,1043,25,Female,Secondary,0
3723,1043,23,Male,Secondary,1
3724,1043,66,Female,Tertiary,1
3725,1043,35,Female,Secondary,0
3726,1043,66,Female,None,0
3727,1043,7,Male,Secondary,0
3728,1044,35,Female,Tertiary,0
3729,1044,33,Male,Tertiary,0
3730,1044,16,Male,Secondary,0
3731,1044,19,Female,Secondary,1
3732,1044,11,Male,Secondary,0
3733,1045,41,Male,Secondary,0
3734,1045,43,Female,Tertiary,0
3735,1046,0,Female,Secondary,0
3736,1047,6,Male,Tertiary,0
3737,1047,16,Female,Primary,0
3738,1047,24,Female,Tertiary,0
3739,1048,27,Female,Secondary,0
3740,1048,17,Female,Secondary,0
3741,1048,31,Female,Secondary,0
3742,1049,24,Female,Primary,0
3743,1049,51,Male,Primary,1
3744,1049,36,Female,Primary,1
3745,1049,24,Female,Secondary,0
3746,1050,15,Male,None,0
3747,1050,0,Male,None,0
3748,1050,0,Female,Primary,0
3749,1050,23,Female,Primary,1
3750,1051,8,Male,Tertiary,0
3751,1051,41,Male,Secondary,1
3752,1051,0,Female,Secondary,0
3753,1052,38,Male,Secondary,0
3754,1052,22,Male,Tertiary,0
3755,1052,41,Female,Secondary,0
3756,1052,38,Female,Primary,0
3757,1053,49,Female,Tertiary,0
3758,1053,19,Male,Primary,1
3759,1053,38,Female,Secondary,0
3760,1053,23,Male,Tertiary,0
3761,1054,47,Male,Secondary,0
3762,1054,37,Male,Secondary,0
3763,1054,20,Male,Secondary,1
3764,1054,15,Female,Secondary,0
3765,1055,65,Female,Secondary,0
3766,1055,19,Male,Secondary,0
3767,1056,37,Male,Secondary,1
3768,1056,34,Female,Tertiary,1
3769,1056,3,Female,Secondary,0
3770,1057,34,Female,Secondary,0
3771,1058,0,Male,Secondary,0
3772,1058,19,Female,Secondary,0
3773,1058,64,Female,Secondary,0
3774,1059,32,Female,Tertiary,1
3775,1059,3,Female,Primary,0
3776,1059,9,Female,Secondary,0
3777,1060,36,Male,Tertiary,0
3778,1060,45,Female,Tertiary,0
3779,1060,36,Male,Primary,1
3780,1060,63,Male,Primary,1
3781,1061,38,Male,Secondary,1
3782,1061,73,Male,Secondary,1
3783,1061,24,Female,Secondary,0
3784,1062,8,Female,None,0
3785,1062,61,Male,Tertiary,0
3786,1062,14,Male,Secondary,0
3787,1062,35,Male,Secondary,1
3788,1062,25,Female,Primary,1
3789,1062,25,Female,Secondary,1
3790,1062,24,Female,Secondary,1
3791,1063,17,Male,Secondary,0
3792,1063,17,Male,Primary,0
3793,1063,26,Female,Secondary,1
3794,1063,27,Female,Secondary,1
3795,1064,11,Female,Secondary,0
3796,1064,36,Female,None,1
3797,1064,0,Male,Primary,0
3798,1065,21,Female,Secondary,0
3799,1065,16,Male,Primary,0
3800,1065,61,Female,Secondary,0
3801,1065,8,Male,Secondary,0
3802,1065,36,Male,Tertiary,1
3803,1065,21,Female,Secondary,1
3804,1066,19,Male,Secondary,1
3805,1066,49,Male,Primary,1
3806,1067,3,Female,Tertiary,0
3807,1067,0,Female,Primary,0
3808,1067,39,Male,Secondary,1
3809,1067,25,Male,Tertiary,0
3810,1067,10,Female,Tertiary,0
3811,1067,28,Female,Primary,1
3812,1068,0,Female,Tertiary,0
3813,1068,24,Male,Secondary,0
3814,1068,28,Female,Primary,0
3815,1069,36,Male,Secondary,1
3816,1069,43,Female,Secondary,1
3817,1069,43,Male,Secondary,1
3818,1069,33,Male,Tertiary,1
3819,1069,13,Female,Primary,0
3820,1070,42,Male,Secondary,1
3821,1070,23,Male,Secondary,0
3822,1070,21,Male,Primary,0
3823,1070,71,Female,Secondary,1
3824,1070,47,Male,Secondary,0
3825,1070,23,Female,Primary,0
3826,1071,9,Male,Tertiary,0
3827,1071,50,Male,Tertiary,0
3828,1071,43,Female,Secondary,0
3829,1071,9,Male,Tertiary,0
3830,1072,14,Female,Primary,0
3831,1073,24,Male,Primary,0
3832,1073,18,Female,Primary,1
3833,1073,44,Female,Primary,0
3834,1073,57,Female,Secondary,0
3835,1073,28,Female,Secondary,0
3836,1074,19,Female,Secondary,0
3837,1074,57,Male,Tertiary,0
3838,1075,36,Male,Primary,0
3839,1075,0,Male,Primary,0
3840,1075,40,Female,None,1
3841,1075,39,Male,Primary,1
3842,1076,55,Female,None,0
3843,1076,1,Male,Primary,0
3844,1076,14,Female,Primary,0
3845,1076,9,Female,Secondary,0
3846,1077,16,Male,Tertiary,0
3847,1077,29,Female,Secondary,0
3848,1078,17,Female,Secondary,0
3849,1078,4,Male,Secondary,0
3850,1078,22,Female,Secondary,1
3851,1078,10,Male,Secondary,0
3852,1078,24,Female,Secondary,0
3853,1078,35,Female,Secondary,0
3854,1079,31,Female,Secondary,1
3855,1079,27,Female,Tertiary,1
3856,1080,28,Female,Tertiary,1
3857,1080,71,Female,Secondary,1
3858,1080,8,Male,Primary,0
3859,1080,31,Male,Secondary,0
3860,1081,29,Female,Secondary,1
3861,1081,12,Male,Secondary,0
3862,1081,20,Male,Primary,1
3863,1081,25,Female,Secondary,0
3864,1082,31,Male,Secondary,1
3865,1082,15,Male,Secondary,0
3866,1082,13,Female,Primary,0
3867,1082,21,Male,Secondary,0
3868,1082,26,Male,Secondary,0
3869,1083,50,Female,Secondary,0
3870,1083,32,Female,Tertiary,0
3871,1083,12,Male,Tertiary,0
3872,1083,8,Male,Secondary,0
3873,1083,37,Male,None,1
3874,1084,30,Female,Tertiary,0
3875,1084,24,Female,Primary,1
3876,1084,8,Female,None,0
3877,1084,0,Female,Tertiary,0
3878,1084,19,Female,Secondary,1
3879,1085,35,Male,Tertiary,0
3880,1085,29,Female,Secondary,0
3881,1085,31,Male,Secondary,0
3882,1085,26,Male,Tertiary,0
3883,1085,10,Female,Secondary,0
3884,1086,29,Female,Secondary,1
3885,1087,30,Male,Secondary,0
3886,1087,68,Male,Secondary,0
3887,1087,77,Male,Secondary,0
3888,1087,48,Female,Primary,0
3889,1087,17,Female,Secondary,0
3890,1088,33,Female,Tertiary,1
3891,1088,2,Female,Secondary,0
3892,1089,41,Male,Primary,1
3893,1089,8,Female,Tertiary,0
3894,1089,40,Male,Tertiary,1
3895,1089,30,Male,Secondary,1
3896,1090,20,Female,Primary,0
3897,1090,20,Male,None,0
3898,1090,8,Female,Tertiary,0
3899,1090,40,Male,Primary,0
3900,1091,19,Female,Tertiary,1
3901,1091,25,Female,Primary,0
3902,1091,34,Female,Primary,0
3903,1091,45,Male,Primary,1
3904,1091,21,Male,Primary,1
3905,1091,0,Female,Tertiary,0
3906,1091,19,Female,Secondary,0
3907,1092,35,Female,Secondary,0
3908,1092,40,Female,Primary,1
3909,1092,32,Female,Secondary,1
3910,1092,0,Male,Tertiary,0
3911,1092,18,Female,Primary,0
3912,1092,10,Female,Secondary,0
3913,1093,60,Female,Secondary,1
3914,1094,9,Female,Secondary,0
3915,1094,0,Female,None,0
3916,1094,41,Female,Secondary,1
3917,1095,51,Male,Secondary,0
3918,1095,38,Female,None,1
3919,1095,0,Female,Secondary,0
3920,1095,24,Female,Secondary,0
3921,1095,13,Female,Primary,0
3922,1096,16,Female,None,0
3923,1096,34,Female,Primary,1
3924,1097,26,Male,Tertiary,0
3925,1097,0,Female,Secondary,0
3926,1097,24,Female,Secondary,0
3927,1097,0,Female,Primary,0
3928,1097,32,Female,Secondary,0
3929,1098,16,Male,Secondary,0
3930,1098,24,Female,Primary,0
3931,1098,31,Female,Tertiary,1
3932,1098,22,Male,Primary,1
3933,1098,11,Female,Primary,0
3934,1098,14,Female,Secondary,0
3935,1099,35,Female,Tertiary,1
3936,1099,25,Female,None,0
3937,1099,44,Female,Primary,0
3938,1099,2,Female,Tertiary,0
3939,1100,21,Female,Primary,0
3940,1100,27,Male,Primary,0
3941,1100,30,Female,Secondary,1
3942,1100,14,Male,Primary,0
3943,1101,43,Male,Secondary,1
3944,1101,7,Male,Secondary,0
3945,1102,27,Female,Tertiary,1
3946,1102,7,Female,Tertiary,0
3947,1102,60,Male,Tertiary,0
3948,1102,39,Female,Secondary,0
3949,1103,22,Female,Secondary,1
3950,1103,50,Male,Secondary,0
3951,1103,3,Female,Primary,0
3952,1103,49,Male,Primary,0
3953,1104,5,Female,Tertiary,0
3954,1105,39,Male,Primary,0
3955,1105,19,Male,Tertiary,1
3956,1105,49,Male,Secondary,0
3957,1105,53,Female,Primary,1
3958,1106,32,Male,Secondary,0
3959,1106,29,Male,Secondary,0
3960,1107,21,Male,Primary,1
3961,1107,21,Male,Secondary,0
3962,1107,18,Female,Primary,0
3963,1107,33,Male,Primary,1
3964,1107,28,Female,Tertiary,0
3965,1107,20,Female,None,1
3966,1108,4,Female,Secondary,0
3967,1108,32,Female,Secondary,1
3968,1108,36,Female,Tertiary,1
3969,1108,60,Male,Secondary,1
3970,1108,50,Male,Primary,0
3971,1109,9,Male,Secondary,0
3972,1109,30,Female,Secondary,0
3973,1109,28,Female,Tertiary,0
3974,1110,30,Female,Primary,1
3975,1111,46,Female,Secondary,0
3976,1111,20,Male,Secondary,0
3977,1111,14,Female,Secondary,0
3978,1111,39,Female,Tertiary,0
3979,1112,26,Male,Secondary,0
3980,1112,60,Female,Tertiary,1
3981,1113,22,Female,Secondary,1
3982,1113,20,Female,None,1
3983,1113,8,Male,Secondary,0
3984,1114,46,Female,Secondary,0
3985,1114,70,Female,Secondary,1
3986,1114,46,Female,Secondary,0
3987,1115,0,Male,Tertiary,0
3988,1116,30,Male,Tertiary,1
3989,1116,20,Male,Primary,0
3990,1116,34,Female,Secondary,0
3991,1117,18,Female,Tertiary,0
3992,1117,10,Female,Secondary,0
3993,1117,30,Male,Secondary,1
3994,1118,47,Male,Secondary,0
3995,1118,23,Female,Secondary,0
3996,1118,10,Male,Primary,0
3997,1118,19,Male,Tertiary,1
3998,1118,11,Male,Secondary,0
3999,1118,23,Female,Secondary,0
4000,1119,0,Male,Secondary,0
4001,1119,27,Male,Tertiary,1
4002,1120,21,Male,Primary,0
4003,1120,34,Male,Primary,1
4004,1121,1,Male,Primary,0
4005,1121,56,Male,Secondary,0
4006,1121,43,Male,Primary,1
4007,1121,31,Female,None,0
4008,1122,33,Male,Secondary,0
4009,1122,33,Male,Secondary,0
4010,1122,19,Male,Secondary,0
4011,1122,43,Male,Primary,0
4012,1122,53,Female,Secondary,0
4013,1123,8,Female,Secondary,0
4014,1123,21,Female,Secondary,0
4015,1123,12,Male,Primary,0
4016,1124,20,Female,Primary,0
4017,1125,13,Male,Secondary,0
4018,1125,15,Male,Tertiary,0
4019,1126,44,Male,Secondary,0
4020,1126,18,Male,Secondary,0
4021,1126,33,Male,Tertiary,0
4022,1126,16,Male,Secondary,0
4023,1126,0,Male,Secondary,0
4024,1126,1,Male,Secondary,0
4025,1127,5,Female,Secondary,0
4026,1127,18,Male,Secondary,0
4027,1127,42,Female,Tertiary,0
4028,1127,56,Female,Tertiary,1
4029,1127,24,Female,Secondary,0
4030,1127,21,Female,Secondary,0
4031,1127,36,Female,Secondary,0
4032,1128,0,Female,Primary,0
4033,1128,20,Female,Secondary,0
4034,1128,45,Female,None,0
4035,1128,23,Female,Secondary,0
4036,1128,0,Female,Secondary,0
4037,1128,66,Female,Tertiary,0
4038,1129,48,Male,Secondary,0
4039,1129,19,Female,Secondary,1
4040,1129,51,Male,Primary,1
4041,1129,55,Female,Secondary,0
4042,1129,34,Female,Secondary,0
4043,1130,28,Female,Secondary,1
4044,1130,23,Male,Secondary,1
4045,1130,32,Female,Tertiary,1
4046,1130,57,Female,Primary,0
4047,1131,19,Female,Secondary,0
4048,1131,0,Female,Secondary,0
4049,1132,20,Male,Tertiary,1
4050,1132,43,Female,Tertiary,1
4051,1133,36,Male,Tertiary,0
4052,1133,13,Female,Secondary,0
4053,1133,12,Female,Tertiary,0
4054,1133,28,Male,Secondary,1
4055,1134,0,Female,Secondary,0
4056,1134,13,Female,Secondary,0
4057,1134,0,Male,Tertiary,0
4058,1134,32,Male,Tertiary,0
4059,1134,45,Male,Secondary,0
4060,1135,4,Female,Secondary,0
4061,1135,35,Male,Primary,1
4062,1135,40,Female,Secondary,0
4063,1135,23,Male,Primary,0
4064,1136,17,Male,Secondary,0
4065,1136,37,Male,Secondary,0
4066,1136,19,Male,Secondary,1
4067,1136,27,Male,Tertiary,0
4068,1136,26,Male,None,0
